"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"308",0.0370758352917899,0,318,"equal",1,3,1,TRUE,"off",47,308
"309",0.0353984487646017,0,319,"equal",1,3,1,TRUE,"off",39,309
"310",0.0364674965319942,0,320,"equal",1,3,1,TRUE,"off",36,310
"311",0.0388309975249205,0,321,"equal",1,6,1,TRUE,"off",39,311
"312",0.0293870684914148,0,322,"equal",1,6,1,TRUE,"off",63,312
"313",0.0376893288911952,0,323,"equal",1,6,1,TRUE,"off",44,313
"314",0.0375950518475943,0,324,"equal",1,6,1,TRUE,"off",39,314
"315",0.038390643083606,0,325,"equal",1,6,1,TRUE,"off",36,315
"316",0.0451670545125376,0,326,"equal",1,6,1,TRUE,"off",41,316
"317",0.0286236627649593,0,327,"equal",1,6,1,TRUE,"off",42,317
"318",0.0334875120229347,0,328,"equal",1,6,1,TRUE,"off",43,318
"319",0.0373103699085364,0,329,"equal",1,6,1,TRUE,"off",42,319
"320",0.0439073371686971,0,330,"equal",1,6,1,TRUE,"off",36,320
"321",0.0291332998496366,0,331,"equal",1,9,1,TRUE,"off",51,321
"322",0.0313540947381375,0,332,"equal",1,9,1,TRUE,"off",41,322
"323",0.0608432838658527,0,333,"equal",1,9,1,TRUE,"off",40,323
"324",0.0268814630640011,0,334,"equal",1,9,1,TRUE,"off",48,324
"325",0.0299758045888045,0,335,"equal",1,9,1,TRUE,"off",44,325
"326",0.023487079192525,0,336,"equal",1,9,1,TRUE,"off",51,326
"327",0.0231607193748847,0,337,"equal",1,9,1,TRUE,"off",35,327
"328",0.0369511492695661,0,338,"equal",1,9,1,TRUE,"off",35,328
"329",0.0392381312867728,0,339,"equal",1,9,1,TRUE,"off",44,329
"330",0.029449433373116,0,340,"equal",1,9,1,TRUE,"off",50,330
"331",0.0371779114332634,0,341,"equal",1,12,1,TRUE,"off",42,331
"332",0.0346561719157838,0,342,"equal",1,12,1,TRUE,"off",52,332
"333",0.0191327399391264,0,343,"equal",1,12,1,TRUE,"off",44,333
"334",0.031446160138138,0,344,"equal",1,12,1,TRUE,"off",48,334
"335",0.0299679798051404,0,345,"equal",1,12,1,TRUE,"off",38,335
"336",0.0257390603264297,0,346,"equal",1,12,1,TRUE,"off",51,336
"337",0.033836764936991,0,347,"equal",1,12,1,TRUE,"off",39,337
"338",0.0322006045721562,0,348,"equal",1,12,1,TRUE,"off",51,338
"339",0.031928600453463,0,349,"equal",1,12,1,TRUE,"off",43,339
"340",0.0284810267511279,0,350,"equal",1,12,1,TRUE,"off",36,340
"341",0.0105827806254267,0,351,"equal",2,1,1,TRUE,"off",34,341
"342",0.0118336042078045,0,352,"equal",2,1,1,TRUE,"off",33,342
"343",0.0104511488459606,0,353,"equal",2,1,1,TRUE,"off",30,343
"344",0.0124721990766138,0,354,"equal",2,1,1,TRUE,"off",34,344
"345",0.00990251727738206,0,355,"equal",2,1,1,TRUE,"off",34,345
"346",0.0106378749098047,0,356,"equal",2,1,1,TRUE,"off",42,346
"347",0.011797008754181,0,357,"equal",2,1,1,TRUE,"off",31,347
"348",0.0117326142153574,0,358,"equal",2,1,1,TRUE,"off",43,348
"349",0.0110413813623873,0,359,"equal",2,1,1,TRUE,"off",31,349
"350",0.0109163793262149,0,360,"equal",2,1,1,TRUE,"off",32,350
"351",0.0126847698552013,0,361,"equal",2,3,1,TRUE,"off",36,351
"352",0.0157267658096302,0,362,"equal",2,3,1,TRUE,"off",41,352
"353",0.0112044377710712,0,363,"equal",2,3,1,TRUE,"off",34,353
"354",0.0126053724986047,0,364,"equal",2,3,1,TRUE,"off",47,354
"355",0.0126479733909908,0,365,"equal",2,3,1,TRUE,"off",38,355
"356",0.0116388474294088,0,366,"equal",2,3,1,TRUE,"off",44,356
"357",0.0158039238205626,0,367,"equal",2,3,1,TRUE,"off",43,357
"358",0.0168536684084816,0,368,"equal",2,3,1,TRUE,"off",44,358
"359",0.0109635751136925,0,369,"equal",2,3,1,TRUE,"off",39,359
"360",0.0134457379469261,0,370,"equal",2,3,1,TRUE,"off",36,360
"361",0.0108398136677233,0,371,"equal",2,6,1,TRUE,"off",45,361
"362",0.0111966190566047,0,372,"equal",2,6,1,TRUE,"off",47,362
"363",0.0118130395907915,0,373,"equal",2,6,1,TRUE,"off",34,363
"364",0.00808260179785917,0,374,"equal",2,6,1,TRUE,"off",57,364
"365",0.00992999694767467,0,375,"equal",2,6,1,TRUE,"off",37,365
"366",0.00950046462610989,0,376,"equal",2,6,1,TRUE,"off",49,366
"367",0.0113425078128117,0,377,"equal",2,6,1,TRUE,"off",49,367
"368",0.0104748769309203,0,378,"equal",2,6,1,TRUE,"off",38,368
"369",0.00928816569745001,0,379,"equal",2,6,1,TRUE,"off",39,369
"370",0.00937602967409495,0,380,"equal",2,6,1,TRUE,"off",40,370
"371",0.00956520197225432,0,381,"equal",2,9,1,TRUE,"off",53,371
"372",0.0109523022475063,0,382,"equal",2,9,1,TRUE,"off",52,372
"373",0.00966739525980235,0,383,"equal",2,9,1,TRUE,"off",39,373
"374",0.00975000292641847,0,384,"equal",2,9,1,TRUE,"off",44,374
"375",0.0123454207404169,0,385,"equal",2,9,1,TRUE,"off",38,375
"376",0.00785168965415677,0,386,"equal",2,9,1,TRUE,"off",47,376
"377",0.0122401157439924,0,387,"equal",2,9,1,TRUE,"off",55,377
"378",0.00938084683201344,0,388,"equal",2,9,1,TRUE,"off",49,378
"379",0.00945463701381223,0,389,"equal",2,9,1,TRUE,"off",42,379
"380",0.00916052159193721,0,390,"equal",2,9,1,TRUE,"off",42,380
"381",0.0086675852702645,0,391,"equal",2,12,1,TRUE,"off",36,381
"382",0.0114503403290304,0,392,"equal",2,12,1,TRUE,"off",40,382
"383",0.00359494333471572,0,393,"equal",2,12,1,TRUE,"off",39,383
"384",0.00833029957526187,0,394,"equal",2,12,1,TRUE,"off",46,384
"385",0.00256679913879748,0,395,"equal",2,12,1,TRUE,"off",42,385
"386",0.00828339147898586,0,396,"equal",2,12,1,TRUE,"off",39,386
"387",0.0110438143039865,0,397,"equal",2,12,1,TRUE,"off",41,387
"388",0.013163973424552,0,398,"equal",2,12,1,TRUE,"off",49,388
"389",0.0113520838609796,0,399,"equal",2,12,1,TRUE,"off",41,389
"390",0.00832562562349516,0,400,"equal",2,12,1,TRUE,"off",54,390
"391",0.00748094211425485,0,401,"equal",3,1,1,TRUE,"off",35,391
"392",0.00678059158697456,0,402,"equal",3,1,1,TRUE,"off",48,392
"393",0.00873304668494761,0,403,"equal",3,1,1,TRUE,"off",36,393
"394",0.00660252450590501,0,404,"equal",3,1,1,TRUE,"off",48,394
"395",0.00706322728308024,0,405,"equal",3,1,1,TRUE,"off",34,395
"396",0.00651686100132912,0,406,"equal",3,1,1,TRUE,"off",37,396
"397",0.00625854113390323,0,407,"equal",3,1,1,TRUE,"off",28,397
"398",0.00592590807696577,0,408,"equal",3,1,1,TRUE,"off",36,398
"399",0.00756410165341836,0,409,"equal",3,1,1,TRUE,"off",32,399
"400",0.00706840061706698,0,410,"equal",3,1,1,TRUE,"off",37,400
"401",0.00579134820101973,0,411,"equal",3,3,1,TRUE,"off",43,401
"402",0.00544082706879287,0,412,"equal",3,3,1,TRUE,"off",43,402
"403",0.00630257772702277,0,413,"equal",3,3,1,TRUE,"off",46,403
"404",0.0058084522922578,0,414,"equal",3,3,1,TRUE,"off",40,404
"405",0.00746331909253676,0,415,"equal",3,3,1,TRUE,"off",37,405
"406",0.0046821708689833,0,416,"equal",3,3,1,TRUE,"off",44,406
"407",0.0054542568317432,0,417,"equal",3,3,1,TRUE,"off",41,407
"408",0.0057467717183168,0,418,"equal",3,3,1,TRUE,"off",41,408
"409",0.00762141401452619,0,419,"equal",3,3,1,TRUE,"off",43,409
"410",0.00630602195206576,0,420,"equal",3,3,1,TRUE,"off",37,410
"411",0.00275900308353012,0,421,"equal",3,6,1,TRUE,"off",34,411
"412",0.00303327057841054,0,422,"equal",3,6,1,TRUE,"off",41,412
"413",0.00290377731430711,0,423,"equal",3,6,1,TRUE,"off",42,413
"414",0.00414567480311144,0,424,"equal",3,6,1,TRUE,"off",37,414
"415",0.00440616558220759,0,425,"equal",3,6,1,TRUE,"off",66,415
"416",0.00300087417311406,0,426,"equal",3,6,1,TRUE,"off",34,416
"417",0.0043772183577309,0,427,"equal",3,6,1,TRUE,"off",47,417
"418",0.00355265485450418,0,428,"equal",3,6,1,TRUE,"off",35,418
"419",0.00309242721772105,0,429,"equal",3,6,1,TRUE,"off",41,419
"420",0.00320718121995365,0,430,"equal",3,6,1,TRUE,"off",39,420
"421",0.00177918285130793,0,431,"equal",3,9,1,TRUE,"off",41,421
"422",9.43972742040837e-05,0.3145832158232,432,"equal",3,9,1,TRUE,"off",41,422
"423",0.00282529093561948,0,433,"equal",3,9,1,TRUE,"off",42,423
"424",0.00167621343082535,0,434,"equal",3,9,1,TRUE,"off",45,424
"425",0.00066346951538961,6.90428731142667e-05,435,"equal",3,9,1,TRUE,"off",39,425
"426",0.00264027515748283,0,436,"equal",3,9,1,TRUE,"off",41,426
"427",0.00197046936010346,0,437,"equal",3,9,1,TRUE,"off",44,427
"428",0.00125641974424525,1.45972123277716e-12,438,"equal",3,9,1,TRUE,"off",36,428
"429",0.00127255541324436,7.91589016557737e-13,439,"equal",3,9,1,TRUE,"off",41,429
"430",0.00139308867684024,6.66133814775094e-15,440,"equal",3,9,1,TRUE,"off",62,430
"431",3.57276690813063e-05,0.484520794149484,441,"equal",3,12,1,TRUE,"off",42,431
"432",0.00024493277555373,0.073079566608566,442,"equal",3,12,1,TRUE,"off",37,432
"433",0.000238464090908982,0.078657788282404,443,"equal",3,12,1,TRUE,"off",36,433
"434",0.00051378786255933,0.00138701865045054,444,"equal",3,12,1,TRUE,"off",32,434
"435",0.00097870890016025,1.83407355969223e-08,445,"equal",3,12,1,TRUE,"off",37,435
"436",0.00114067873863435,9.58220169877677e-11,446,"equal",3,12,1,TRUE,"off",40,436
"437",0.00141560111432284,2.66453525910038e-15,447,"equal",3,12,1,TRUE,"off",37,437
"438",0.000296929967129212,0.0390116658584743,448,"equal",3,12,1,TRUE,"off",39,438
"439",0.00117932628952166,2.46604958675789e-11,449,"equal",3,12,1,TRUE,"off",36,439
"440",0.00163408512268949,0,450,"equal",3,12,1,TRUE,"off",39,440
"441",0.00467203446299663,0,451,"equal",4,1,1,TRUE,"off",36,441
"442",0.00439532954949617,0,452,"equal",4,1,1,TRUE,"off",38,442
"443",0.00450136798505916,0,453,"equal",4,1,1,TRUE,"off",36,443
"444",0.00495305759903008,0,454,"equal",4,1,1,TRUE,"off",37,444
"445",0.00376872258564709,0,455,"equal",4,1,1,TRUE,"off",33,445
"446",0.00420614745439353,0,456,"equal",4,1,1,TRUE,"off",28,446
"447",0.0048585921524092,0,457,"equal",4,1,1,TRUE,"off",37,447
"448",0.003646690458713,0,458,"equal",4,1,1,TRUE,"off",43,448
"449",0.00449361390130683,0,459,"equal",4,1,1,TRUE,"off",37,449
"450",0.00404385021235907,0,460,"equal",4,1,1,TRUE,"off",37,450
"451",0.00257154254750097,0,461,"equal",4,3,1,TRUE,"off",43,451
"452",0.00190015368985186,0,462,"equal",4,3,1,TRUE,"off",38,452
"453",0.00279140152757036,0,463,"equal",4,3,1,TRUE,"off",51,453
"454",0.00284978500379438,0,464,"equal",4,3,1,TRUE,"off",33,454
"455",0.00319294412106609,0,465,"equal",4,3,1,TRUE,"off",46,455
"456",0.00243358005983041,0,466,"equal",4,3,1,TRUE,"off",45,456
"457",0.00243263036544459,0,467,"equal",4,3,1,TRUE,"off",41,457
"458",0.00204015626671927,0,468,"equal",4,3,1,TRUE,"off",35,458
"459",0.00227462304355034,0,469,"equal",4,3,1,TRUE,"off",36,459
"460",0.00235581041766887,0,470,"equal",4,3,1,TRUE,"off",37,460
"461",0.00137521655351497,1.37667655053519e-14,471,"equal",4,6,1,TRUE,"off",36,461
"462",0.000847524553944217,7.75393318219741e-07,472,"equal",4,6,1,TRUE,"off",42,462
"463",0.00127147407993125,8.24673662691566e-13,473,"equal",4,6,1,TRUE,"off",43,463
"464",0.000509020327017495,0.00151155394048796,474,"equal",4,6,1,TRUE,"off",50,464
"465",0.000473847537548086,0.00280217667047356,475,"equal",4,6,1,TRUE,"off",33,465
"466",0.00115445997218866,5.9301896726538e-11,476,"equal",4,6,1,TRUE,"off",38,466
"467",0.00135504043179444,3.10862446895044e-14,477,"equal",4,6,1,TRUE,"off",41,467
"468",0.00143657922238497,1.11022302462516e-15,478,"equal",4,6,1,TRUE,"off",41,468
"469",0.000924398488875847,9.13185336237632e-08,479,"equal",4,6,1,TRUE,"off",33,469
"470",0.00117958565153423,2.44229081403091e-11,480,"equal",4,6,1,TRUE,"off",37,470
"471",0.000598740305006606,0.000271246106196443,481,"equal",4,9,1,TRUE,"off",57,471
"472",0.000777594551638197,4.73941042899995e-06,482,"equal",4,9,1,TRUE,"off",45,472
"473",-0.000290811323754856,0.313736742363268,483,"equal",4,9,1,TRUE,"off",41,473
"474",0.000826039419722083,1.3710324131555e-06,484,"equal",4,9,1,TRUE,"off",41,474
"475",0.000671061911588556,5.83802222624552e-05,485,"equal",4,9,1,TRUE,"off",36,475
"476",0.000378620123550781,0.0127389374193054,486,"equal",4,9,1,TRUE,"off",43,476
"477",0.000276200944480001,0.0504940981623927,487,"equal",4,9,1,TRUE,"off",35,477
"478",0.000965513165694174,2.72810753987329e-08,488,"equal",4,9,1,TRUE,"off",44,478
"479",0.000851471956629293,6.97429353824219e-07,489,"equal",4,9,1,TRUE,"off",39,479
"480",0.000987832884935529,1.38941096405887e-08,490,"equal",4,9,1,TRUE,"off",37,480
"481",-0.000394514826700152,0.121295378973962,491,"equal",4,12,1,TRUE,"off",49,481
"482",6.66252433327871e-06,0.584266504742767,492,"equal",4,12,1,TRUE,"off",43,482
"483",0.000370254796820538,0.0143942646785764,493,"equal",4,12,1,TRUE,"off",34,483
"484",2.93309146408659e-05,0.505649653684973,494,"equal",4,12,1,TRUE,"off",34,484
"485",-0.000198650870036133,0.599035125429475,495,"equal",4,12,1,TRUE,"off",37,485
"486",6.06923089556357e-05,0.406811560201615,496,"equal",4,12,1,TRUE,"off",51,486
"487",-0.000286724012406893,0.324108311153076,497,"equal",4,12,1,TRUE,"off",38,487
"488",-0.000183263642656921,0.656048107787114,498,"equal",4,12,1,TRUE,"off",40,488
"489",0.000788345275856644,3.61850225005789e-06,499,"equal",4,12,1,TRUE,"off",45,489
"490",0.00125980119739476,1.28430599488638e-12,500,"equal",4,12,1,TRUE,"off",34,490
