"","Mantel.local","Class.Index","P.value","run","Happy.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step"
"243.9",0.00035540085396554,19,0.475247524752475,243,"equal",0,3,1,TRUE,"off",99
"243.10",0.00157240243108221,21,0.108910891089109,243,"equal",0,3,1,TRUE,"off",99
"243.11",0.00102850681701634,23,0.118811881188119,243,"equal",0,3,1,TRUE,"off",99
"243.12",0.00119692457370431,25,0.148514851485149,243,"equal",0,3,1,TRUE,"off",99
"243.13",0.0016171342300338,27,0.138613861386139,243,"equal",0,3,1,TRUE,"off",99
"243.14",0.00202732454519095,29,0.148514851485149,243,"equal",0,3,1,TRUE,"off",99
"244",0.0297532646760995,1,0.0099009900990099,244,"equal",0,3,1,TRUE,"off",99
"244.1",0.0336342514785136,3,0.0198019801980198,244,"equal",0,3,1,TRUE,"off",99
"244.2",0.0245410886410208,5,0.0297029702970297,244,"equal",0,3,1,TRUE,"off",99
"244.3",0.0152087665368306,7,0.0396039603960396,244,"equal",0,3,1,TRUE,"off",99
"244.4",0.0101534941922704,9,0.0495049504950495,244,"equal",0,3,1,TRUE,"off",99
"244.5",0.00702489834876189,11,0.0594059405940594,244,"equal",0,3,1,TRUE,"off",99
"244.6",0.00446214845333305,13,0.0693069306930693,244,"equal",0,3,1,TRUE,"off",99
"244.7",0.0029062365713936,15,0.0792079207920792,244,"equal",0,3,1,TRUE,"off",99
"244.8",0.00227817937390558,17,0.0891089108910891,244,"equal",0,3,1,TRUE,"off",99
"244.9",0.0021118257798117,19,0.099009900990099,244,"equal",0,3,1,TRUE,"off",99
"244.10",0.0029284985795346,21,0.108910891089109,244,"equal",0,3,1,TRUE,"off",99
"244.11",0.00218527106711612,23,0.118811881188119,244,"equal",0,3,1,TRUE,"off",99
"244.12",0.00250189893204824,25,0.128712871287129,244,"equal",0,3,1,TRUE,"off",99
"244.13",0.00271577810781256,27,0.138613861386139,244,"equal",0,3,1,TRUE,"off",99
"244.14",0.00279118491912838,29,0.148514851485149,244,"equal",0,3,1,TRUE,"off",99
"245",0.029056257093389,1,0.0099009900990099,245,"equal",0,3,1,TRUE,"off",99
"245.1",0.0331045741911001,3,0.0198019801980198,245,"equal",0,3,1,TRUE,"off",99
"245.2",0.023801273216959,5,0.0297029702970297,245,"equal",0,3,1,TRUE,"off",99
"245.3",0.0141240501623103,7,0.0396039603960396,245,"equal",0,3,1,TRUE,"off",99
"245.4",0.00850791725635545,9,0.0495049504950495,245,"equal",0,3,1,TRUE,"off",99
"245.5",0.00553703457356467,11,0.0594059405940594,245,"equal",0,3,1,TRUE,"off",99
"245.6",0.00317726710132785,13,0.0693069306930693,245,"equal",0,3,1,TRUE,"off",99
"245.7",0.00175911340961865,15,0.0792079207920792,245,"equal",0,3,1,TRUE,"off",99
"245.8",0.00124589583888038,17,0.0891089108910891,245,"equal",0,3,1,TRUE,"off",99
"245.9",0.00153948811970211,19,0.099009900990099,245,"equal",0,3,1,TRUE,"off",99
"245.10",0.0019722697335336,21,0.108910891089109,245,"equal",0,3,1,TRUE,"off",99
"245.11",0.00147760394782433,23,0.118811881188119,245,"equal",0,3,1,TRUE,"off",99
"245.12",0.00163006463164965,25,0.128712871287129,245,"equal",0,3,1,TRUE,"off",99
"245.13",0.0016126394616892,27,0.138613861386139,245,"equal",0,3,1,TRUE,"off",99
"245.14",0.00122980209495636,29,0.148514851485149,245,"equal",0,3,1,TRUE,"off",99
"246",0.02980323207615,1,0.0099009900990099,246,"equal",0,3,1,TRUE,"off",99
"246.1",0.0336324639291166,3,0.0198019801980198,246,"equal",0,3,1,TRUE,"off",99
"246.2",0.0239016380417375,5,0.0297029702970297,246,"equal",0,3,1,TRUE,"off",99
"246.3",0.0138583587820825,7,0.0396039603960396,246,"equal",0,3,1,TRUE,"off",99
"246.4",0.00820410939304553,9,0.0495049504950495,246,"equal",0,3,1,TRUE,"off",99
"246.5",0.00528672552670683,11,0.0594059405940594,246,"equal",0,3,1,TRUE,"off",99
"246.6",0.0035075175781794,13,0.0693069306930693,246,"equal",0,3,1,TRUE,"off",99
"246.7",0.0026709479771385,15,0.0792079207920792,246,"equal",0,3,1,TRUE,"off",99
"246.8",0.00189945870382216,17,0.0891089108910891,246,"equal",0,3,1,TRUE,"off",99
"246.9",0.00141361071337034,19,0.099009900990099,246,"equal",0,3,1,TRUE,"off",99
"246.10",0.00179299513713745,21,0.108910891089109,246,"equal",0,3,1,TRUE,"off",99
"246.11",0.000778179136957326,23,0.118811881188119,246,"equal",0,3,1,TRUE,"off",99
"246.12",0.000630783515520662,25,0.128712871287129,246,"equal",0,3,1,TRUE,"off",99
"246.13",0.000254500590491406,27,0.297029702970297,246,"equal",0,3,1,TRUE,"off",99
"246.14",2.75095484408488e-05,29,0.594059405940594,246,"equal",0,3,1,TRUE,"off",99
"247",0.0293406544501177,1,0.0099009900990099,247,"equal",0,3,1,TRUE,"off",99
"247.1",0.0324619253243631,3,0.0198019801980198,247,"equal",0,3,1,TRUE,"off",99
"247.2",0.022507875188509,5,0.0297029702970297,247,"equal",0,3,1,TRUE,"off",99
"247.3",0.0122182599493091,7,0.0396039603960396,247,"equal",0,3,1,TRUE,"off",99
"247.4",0.00692274626214392,9,0.0495049504950495,247,"equal",0,3,1,TRUE,"off",99
"247.5",0.00493234059531609,11,0.0594059405940594,247,"equal",0,3,1,TRUE,"off",99
"247.6",0.00364608050942122,13,0.0693069306930693,247,"equal",0,3,1,TRUE,"off",99
"247.7",0.00312738782208842,15,0.0792079207920792,247,"equal",0,3,1,TRUE,"off",99
"247.8",0.00317290956993923,17,0.0891089108910891,247,"equal",0,3,1,TRUE,"off",99
"247.9",0.00346202868896596,19,0.099009900990099,247,"equal",0,3,1,TRUE,"off",99
"247.10",0.0045148034474898,21,0.108910891089109,247,"equal",0,3,1,TRUE,"off",99
"247.11",0.00352132701353699,23,0.118811881188119,247,"equal",0,3,1,TRUE,"off",99
"247.12",0.00358133443866643,25,0.128712871287129,247,"equal",0,3,1,TRUE,"off",99
"247.13",0.00352690787075826,27,0.138613861386139,247,"equal",0,3,1,TRUE,"off",99
"247.14",0.00353932215062259,29,0.148514851485149,247,"equal",0,3,1,TRUE,"off",99
"248",0.0273436421524591,1,0.0099009900990099,248,"equal",0,3,1,TRUE,"off",99
"248.1",0.0306647737767339,3,0.0198019801980198,248,"equal",0,3,1,TRUE,"off",99
"248.2",0.0225218697454259,5,0.0297029702970297,248,"equal",0,3,1,TRUE,"off",99
"248.3",0.0144403002911073,7,0.0396039603960396,248,"equal",0,3,1,TRUE,"off",99
"248.4",0.0101910252370394,9,0.0495049504950495,248,"equal",0,3,1,TRUE,"off",99
"248.5",0.00811695739022552,11,0.0594059405940594,248,"equal",0,3,1,TRUE,"off",99
"248.6",0.00644826953879113,13,0.0693069306930693,248,"equal",0,3,1,TRUE,"off",99
"248.7",0.005659560713527,15,0.0792079207920792,248,"equal",0,3,1,TRUE,"off",99
"248.8",0.00553238178446112,17,0.0891089108910891,248,"equal",0,3,1,TRUE,"off",99
"248.9",0.00580953062111927,19,0.099009900990099,248,"equal",0,3,1,TRUE,"off",99
"248.10",0.00685225536259516,21,0.108910891089109,248,"equal",0,3,1,TRUE,"off",99
"248.11",0.00570162503648849,23,0.118811881188119,248,"equal",0,3,1,TRUE,"off",99
"248.12",0.00579597153033312,25,0.128712871287129,248,"equal",0,3,1,TRUE,"off",99
"248.13",0.0050258859498008,27,0.138613861386139,248,"equal",0,3,1,TRUE,"off",99
"248.14",0.00479504069011565,29,0.148514851485149,248,"equal",0,3,1,TRUE,"off",99
"249",0.0318452732839766,1,0.0099009900990099,249,"equal",0,3,1,TRUE,"off",99
"249.1",0.0367092459368488,3,0.0198019801980198,249,"equal",0,3,1,TRUE,"off",99
"249.2",0.0269682329282321,5,0.0297029702970297,249,"equal",0,3,1,TRUE,"off",99
"249.3",0.0155783158470764,7,0.0396039603960396,249,"equal",0,3,1,TRUE,"off",99
"249.4",0.0091171857172156,9,0.0495049504950495,249,"equal",0,3,1,TRUE,"off",99
"249.5",0.0059386239686902,11,0.0594059405940594,249,"equal",0,3,1,TRUE,"off",99
"249.6",0.00520972081543517,13,0.0693069306930693,249,"equal",0,3,1,TRUE,"off",99
"249.7",0.00556356855482656,15,0.0792079207920792,249,"equal",0,3,1,TRUE,"off",99
"249.8",0.00627452204453698,17,0.0891089108910891,249,"equal",0,3,1,TRUE,"off",99
"249.9",0.00678484062849965,19,0.099009900990099,249,"equal",0,3,1,TRUE,"off",99
"249.10",0.00741082318154533,21,0.108910891089109,249,"equal",0,3,1,TRUE,"off",99
"249.11",0.00652529077598563,23,0.118811881188119,249,"equal",0,3,1,TRUE,"off",99
"249.12",0.00649907385506691,25,0.128712871287129,249,"equal",0,3,1,TRUE,"off",99
"249.13",0.0058693067843903,27,0.138613861386139,249,"equal",0,3,1,TRUE,"off",99
"249.14",0.00545137972025119,29,0.148514851485149,249,"equal",0,3,1,TRUE,"off",99
"250",0.0282047033851584,1,0.0099009900990099,250,"equal",0,3,1,TRUE,"off",91
"250.1",0.0315879783878744,3,0.0198019801980198,250,"equal",0,3,1,TRUE,"off",91
"250.2",0.0217612306832288,5,0.0297029702970297,250,"equal",0,3,1,TRUE,"off",91
"250.3",0.0118076460279637,7,0.0396039603960396,250,"equal",0,3,1,TRUE,"off",91
"250.4",0.0060914280130863,9,0.0495049504950495,250,"equal",0,3,1,TRUE,"off",91
"250.5",0.00373194770424164,11,0.0594059405940594,250,"equal",0,3,1,TRUE,"off",91
"250.6",0.00185749709124897,13,0.0693069306930693,250,"equal",0,3,1,TRUE,"off",91
"250.7",0.00133549625832264,15,0.0792079207920792,250,"equal",0,3,1,TRUE,"off",91
"250.8",0.00122623370219219,17,0.0891089108910891,250,"equal",0,3,1,TRUE,"off",91
"250.9",0.00144826736621986,19,0.099009900990099,250,"equal",0,3,1,TRUE,"off",91
"250.10",0.00320643174548923,21,0.108910891089109,250,"equal",0,3,1,TRUE,"off",91
"250.11",0.00293066776525363,23,0.118811881188119,250,"equal",0,3,1,TRUE,"off",91
"250.12",0.00347349565533857,25,0.128712871287129,250,"equal",0,3,1,TRUE,"off",91
"250.13",0.00358361205265565,27,0.138613861386139,250,"equal",0,3,1,TRUE,"off",91
"250.14",0.00331712161650184,29,0.148514851485149,250,"equal",0,3,1,TRUE,"off",91
"251",0.00875684152446735,1,0.0099009900990099,251,"equal",0,3,1,TRUE,"random",38
"251.1",0.00787384459079448,3,0.0198019801980198,251,"equal",0,3,1,TRUE,"random",38
"251.2",0.00336159353211688,5,0.0297029702970297,251,"equal",0,3,1,TRUE,"random",38
"251.3",0.0011116242259649,7,0.0396039603960396,251,"equal",0,3,1,TRUE,"random",38
"251.4",0.000646554589688057,9,0.0495049504950495,251,"equal",0,3,1,TRUE,"random",38
"251.5",0.000636613677711146,11,0.0594059405940594,251,"equal",0,3,1,TRUE,"random",38
"251.6",0.000393152348085935,13,0.168316831683168,251,"equal",0,3,1,TRUE,"random",38
"251.7",0.000380224693321045,15,0.336633663366337,251,"equal",0,3,1,TRUE,"random",38
"251.8",3.14503106308885e-05,17,0.544554455445545,251,"equal",0,3,1,TRUE,"random",38
"251.9",-6.60316362068888e-05,19,0.693069306930693,251,"equal",0,3,1,TRUE,"random",38
"251.10",-0.000394864785025294,21,0.841584158415842,251,"equal",0,3,1,TRUE,"random",38
"251.11",-0.000795502275902655,23,0.415841584158416,251,"equal",0,3,1,TRUE,"random",38
"251.12",-0.000620817721784103,25,0.95049504950495,251,"equal",0,3,1,TRUE,"random",38
"251.13",-0.000293191576181804,27,1,251,"equal",0,3,1,TRUE,"random",38
"251.14",-5.47663157076539e-05,29,1,251,"equal",0,3,1,TRUE,"random",38
"252",0.00848803744014172,1,0.0099009900990099,252,"equal",0,3,1,TRUE,"random",37
"252.1",0.00800882349205392,3,0.0198019801980198,252,"equal",0,3,1,TRUE,"random",37
"252.2",0.00377363350150478,5,0.0297029702970297,252,"equal",0,3,1,TRUE,"random",37
"252.3",0.00205126761625332,7,0.0396039603960396,252,"equal",0,3,1,TRUE,"random",37
"252.4",0.00161775430548274,9,0.0495049504950495,252,"equal",0,3,1,TRUE,"random",37
"252.5",0.00143478981748085,11,0.0594059405940594,252,"equal",0,3,1,TRUE,"random",37
"252.6",0.00134470134739816,13,0.0693069306930693,252,"equal",0,3,1,TRUE,"random",37
"252.7",0.00134147637554657,15,0.0792079207920792,252,"equal",0,3,1,TRUE,"random",37
"252.8",0.00141956521361216,17,0.0891089108910891,252,"equal",0,3,1,TRUE,"random",37
"252.9",0.00123031352809468,19,0.099009900990099,252,"equal",0,3,1,TRUE,"random",37
"252.10",0.00128792525688653,21,0.108910891089109,252,"equal",0,3,1,TRUE,"random",37
"252.11",0.000981217234471988,23,0.118811881188119,252,"equal",0,3,1,TRUE,"random",37
"252.12",0.000786123964587273,25,0.128712871287129,252,"equal",0,3,1,TRUE,"random",37
"252.13",0.000503196409401969,27,0.257425742574257,252,"equal",0,3,1,TRUE,"random",37
"252.14",0.000457585435782282,29,0.386138613861386,252,"equal",0,3,1,TRUE,"random",37
"253",0.00771136062938441,1,0.0099009900990099,253,"equal",0,3,1,TRUE,"random",40
"253.1",0.00706035028240068,3,0.0198019801980198,253,"equal",0,3,1,TRUE,"random",40
"253.2",0.00302594175702991,5,0.0297029702970297,253,"equal",0,3,1,TRUE,"random",40
"253.3",0.00115297772003285,7,0.0396039603960396,253,"equal",0,3,1,TRUE,"random",40
"253.4",0.000396005884011712,9,0.0891089108910891,253,"equal",0,3,1,TRUE,"random",40
"253.5",0.000184172087018657,11,0.306930693069307,253,"equal",0,3,1,TRUE,"random",40
"253.6",-0.000329754660260102,13,0.396039603960396,253,"equal",0,3,1,TRUE,"random",40
"253.7",-0.00044479335248843,15,0.356435643564356,253,"equal",0,3,1,TRUE,"random",40
"253.8",-0.000259092553234731,17,0.613861386138614,253,"equal",0,3,1,TRUE,"random",40
"253.9",0.000159108517960908,19,0.920792079207921,253,"equal",0,3,1,TRUE,"random",40
"253.10",0.000691500662988166,21,0.485148514851485,253,"equal",0,3,1,TRUE,"random",40
"253.11",0.000765586876232797,23,0.554455445544555,253,"equal",0,3,1,TRUE,"random",40
"253.12",0.000261212971329317,25,1,253,"equal",0,3,1,TRUE,"random",40
"253.13",-0.0001578186341349,27,1,253,"equal",0,3,1,TRUE,"random",40
"253.14",-0.000350812463852405,29,1,253,"equal",0,3,1,TRUE,"random",40
"254",0.00855036649389949,1,0.0099009900990099,254,"equal",0,3,1,TRUE,"random",38
"254.1",0.00778472490501436,3,0.0198019801980198,254,"equal",0,3,1,TRUE,"random",38
"254.2",0.00328820260916997,5,0.0297029702970297,254,"equal",0,3,1,TRUE,"random",38
"254.3",0.000998493508216461,7,0.0396039603960396,254,"equal",0,3,1,TRUE,"random",38
"254.4",0.000208866090511619,9,0.247524752475248,254,"equal",0,3,1,TRUE,"random",38
"254.5",9.54494871297662e-05,11,0.495049504950495,254,"equal",0,3,1,TRUE,"random",38
"254.6",7.39540741307819e-05,13,0.742574257425743,254,"equal",0,3,1,TRUE,"random",38
"254.7",7.59945815687716e-05,15,1,254,"equal",0,3,1,TRUE,"random",38
"254.8",-9.57729462031586e-05,17,1,254,"equal",0,3,1,TRUE,"random",38
"254.9",-0.000419109555360688,19,1,254,"equal",0,3,1,TRUE,"random",38
"254.10",-0.000149596059436472,21,1,254,"equal",0,3,1,TRUE,"random",38
"254.11",-0.00026616253292832,23,1,254,"equal",0,3,1,TRUE,"random",38
"254.12",-5.28505998756017e-05,25,1,254,"equal",0,3,1,TRUE,"random",38
"254.13",0.000220774894568606,27,1,254,"equal",0,3,1,TRUE,"random",38
"254.14",0.000353382670139552,29,1,254,"equal",0,3,1,TRUE,"random",38
"255",0.00755244225536399,1,0.0099009900990099,255,"equal",0,3,1,TRUE,"random",40
"255.1",0.00696993428502453,3,0.0198019801980198,255,"equal",0,3,1,TRUE,"random",40
"255.2",0.00320847329948646,5,0.0297029702970297,255,"equal",0,3,1,TRUE,"random",40
"255.3",0.00128919434225165,7,0.0396039603960396,255,"equal",0,3,1,TRUE,"random",40
"255.4",0.000755476742822409,9,0.0495049504950495,255,"equal",0,3,1,TRUE,"random",40
"255.5",0.000826834237701932,11,0.0594059405940594,255,"equal",0,3,1,TRUE,"random",40
"255.6",0.000815166772462905,13,0.0693069306930693,255,"equal",0,3,1,TRUE,"random",40
"255.7",0.00114753243838793,15,0.0792079207920792,255,"equal",0,3,1,TRUE,"random",40
"255.8",0.0011914898471013,17,0.0891089108910891,255,"equal",0,3,1,TRUE,"random",40
"255.9",0.00130016467305559,19,0.099009900990099,255,"equal",0,3,1,TRUE,"random",40
"255.10",0.00123583625521577,21,0.108910891089109,255,"equal",0,3,1,TRUE,"random",40
"255.11",0.0005899818984627,23,0.118811881188119,255,"equal",0,3,1,TRUE,"random",40
"255.12",0.000430165927641106,25,0.237623762376238,255,"equal",0,3,1,TRUE,"random",40
"255.13",6.04581816073738e-05,27,0.475247524752475,255,"equal",0,3,1,TRUE,"random",40
"255.14",0.000333836126418384,29,0.871287128712871,255,"equal",0,3,1,TRUE,"random",40
"256",0.00828611107125685,1,0.0099009900990099,256,"equal",0,3,1,TRUE,"random",41
"256.1",0.00769831582836203,3,0.0198019801980198,256,"equal",0,3,1,TRUE,"random",41
"256.2",0.00321135226355029,5,0.0297029702970297,256,"equal",0,3,1,TRUE,"random",41
"256.3",0.000676088638044392,7,0.0396039603960396,256,"equal",0,3,1,TRUE,"random",41
"256.4",-0.000549163733231227,9,0.0495049504950495,256,"equal",0,3,1,TRUE,"random",41
"256.5",-0.00033836146216705,11,0.0891089108910891,256,"equal",0,3,1,TRUE,"random",41
"256.6",-0.000404091542062859,13,0.178217821782178,256,"equal",0,3,1,TRUE,"random",41
"256.7",-0.000406836292701848,15,0.267326732673267,256,"equal",0,3,1,TRUE,"random",41
"256.8",-0.000300327523504501,17,0.356435643564356,256,"equal",0,3,1,TRUE,"random",41
"256.9",-0.000402060037644566,19,0.475247524752475,256,"equal",0,3,1,TRUE,"random",41
"256.10",-0.000521134658971132,21,0.534653465346535,256,"equal",0,3,1,TRUE,"random",41
"256.11",-0.00119066178631372,23,0.415841584158416,256,"equal",0,3,1,TRUE,"random",41
"256.12",-0.00139017004886435,25,0.128712871287129,256,"equal",0,3,1,TRUE,"random",41
"256.13",-0.00102328434484337,27,0.475247524752475,256,"equal",0,3,1,TRUE,"random",41
"256.14",-0.000927389523430828,29,0.623762376237624,256,"equal",0,3,1,TRUE,"random",41
"257",0.00832708886676584,1,0.0099009900990099,257,"equal",0,3,1,TRUE,"random",30
"257.1",0.00775262599331661,3,0.0198019801980198,257,"equal",0,3,1,TRUE,"random",30
"257.2",0.00370684441238198,5,0.0297029702970297,257,"equal",0,3,1,TRUE,"random",30
"257.3",0.00173135896398115,7,0.0396039603960396,257,"equal",0,3,1,TRUE,"random",30
"257.4",0.00108482440929521,9,0.0495049504950495,257,"equal",0,3,1,TRUE,"random",30
"257.5",0.000943775893178593,11,0.0594059405940594,257,"equal",0,3,1,TRUE,"random",30
"257.6",0.000669643411681797,13,0.0693069306930693,257,"equal",0,3,1,TRUE,"random",30
"257.7",0.000788860421190557,15,0.0792079207920792,257,"equal",0,3,1,TRUE,"random",30
"257.8",0.00116601484933065,17,0.0891089108910891,257,"equal",0,3,1,TRUE,"random",30
"257.9",0.00134681832727757,19,0.099009900990099,257,"equal",0,3,1,TRUE,"random",30
"257.10",0.00152923027832799,21,0.108910891089109,257,"equal",0,3,1,TRUE,"random",30
"257.11",0.00168549872042032,23,0.118811881188119,257,"equal",0,3,1,TRUE,"random",30
"257.12",0.0020763848766766,25,0.128712871287129,257,"equal",0,3,1,TRUE,"random",30
"257.13",0.00188258470996042,27,0.138613861386139,257,"equal",0,3,1,TRUE,"random",30
"257.14",0.00209449749076079,29,0.148514851485149,257,"equal",0,3,1,TRUE,"random",30
"258",0.00751974515140054,1,0.0099009900990099,258,"equal",0,3,1,TRUE,"random",52
"258.1",0.00676323929293789,3,0.0198019801980198,258,"equal",0,3,1,TRUE,"random",52
"258.2",0.00274948749289173,5,0.0297029702970297,258,"equal",0,3,1,TRUE,"random",52
"258.3",0.000864123497145318,7,0.0396039603960396,258,"equal",0,3,1,TRUE,"random",52
"258.4",0.000116911822706243,9,0.356435643564356,258,"equal",0,3,1,TRUE,"random",52
"258.5",-0.000219147113020894,11,0.415841584158416,258,"equal",0,3,1,TRUE,"random",52
"258.6",-0.000645758003061797,13,0.207920792079208,258,"equal",0,3,1,TRUE,"random",52
"258.7",-0.000669996954169834,15,0.277227722772277,258,"equal",0,3,1,TRUE,"random",52
"258.8",-0.000673508473683598,17,0.148514851485149,258,"equal",0,3,1,TRUE,"random",52
"258.9",-0.000887425024211084,19,0.178217821782178,258,"equal",0,3,1,TRUE,"random",52
"258.10",-0.000515197547472647,21,0.415841584158416,258,"equal",0,3,1,TRUE,"random",52
"258.11",-0.000464571094792141,23,0.554455445544555,258,"equal",0,3,1,TRUE,"random",52
"258.12",-0.000567009724836371,25,0.712871287128713,258,"equal",0,3,1,TRUE,"random",52
"258.13",-0.000843221763456229,27,0.712871287128713,258,"equal",0,3,1,TRUE,"random",52
"258.14",-0.0012477238189551,29,0.445544554455446,258,"equal",0,3,1,TRUE,"random",52
"259",0.00814144338009429,1,0.0099009900990099,259,"equal",0,3,1,TRUE,"random",44
"259.1",0.0078919385723522,3,0.0198019801980198,259,"equal",0,3,1,TRUE,"random",44
"259.2",0.00406508676775568,5,0.0297029702970297,259,"equal",0,3,1,TRUE,"random",44
"259.3",0.00195246743751567,7,0.0396039603960396,259,"equal",0,3,1,TRUE,"random",44
"259.4",0.00134342924252778,9,0.0495049504950495,259,"equal",0,3,1,TRUE,"random",44
"259.5",0.00174268588318164,11,0.0594059405940594,259,"equal",0,3,1,TRUE,"random",44
"259.6",0.00185698857505067,13,0.0693069306930693,259,"equal",0,3,1,TRUE,"random",44
"259.7",0.00211373138882736,15,0.0792079207920792,259,"equal",0,3,1,TRUE,"random",44
"259.8",0.00208776636432303,17,0.0891089108910891,259,"equal",0,3,1,TRUE,"random",44
"259.9",0.00189622359792424,19,0.099009900990099,259,"equal",0,3,1,TRUE,"random",44
